date,buy/sell oil,buy/sell futures,storage, cash ,futures position,debt_over_oil,pnl,oil_spot,oil_futures
20101115,10000,0,20000,50834520.34,480000,0,-120960,84.97325736,88.51083827
20101116,10000,0,20000,49955387.10,480000,0,-883200,82.44868502,86.66689984
20101117,10000,0,20000,49221623.53,480000,0,-737760,80.54482786,85.12618368
20101118,10000,0,20000,49733881.26,480000,0,508320,81.95734415,86.18748879
20101119,10000,0,20000,49451779.97,480000,0,-286080,81.61666865,85.58974141
20101122,10000,0,20000,49291096.12,480000,0,-164640,81.84702229,85.24601742
20101123,10000,0,20000,49107359.40,480000,0,-187680,80.85518086,84.85386978
20101124,10000,0,20000,50150007.99,480000,0,1038720,83.36936572,87.02242219
20101126,10000,0,20000,50193379.99,480000,0,39360,83.36968529,87.10471659
20101129,10000,0,20000,50917875.46,480000,0,720480,83.8404955,88.608931
20101130,10000,0,20000,50291228.89,480000,0,-630720,84.22113773,87.29198805
20101201,10000,0,20000,51203412.19,480000,0,908160,86.86572715,89.18784084
20101202,10000,0,20000,51570388.46,480000,0,362880,88.1180097,89.94550818
20101203,10000,0,20000,51711314.10,480000,0,136800,89.3103777,90.23133298
20101206,10000,0,20000,51550331.00,480000,0,-165120,89.50075657,89.88608819
20101207,10000,0,20000,51816055.03,480000,0,261600,88.80951286,90.43252413
20101208,10000,0,20000,51865320.31,480000,0,45120,88.39865648,90.52670727
20101209,10000,0,20000,51871389.54,480000,0,1920,88.48877597,90.53036928
20101210,10000,0,20000,51615859.25,480000,0,-259680,87.9076888,89.9884478
20101213,10000,0,20000,51973268.52,480000,0,353280,88.72934579,90.72593675
20101214,10000,0,20000,52079186.38,480000,0,101760,88.39828342,90.93849454
20101215,10000,0,20000,52390072.71,480000,0,306720,88.7392738,91.57912286
20101216,10000,0,20000,52362583.92,480000,0,-31680,87.81720299,91.51255101
20101217,10000,0,20000,52387412.93,480000,0,20640,88.13786836,91.55593006
20101220,10000,0,20000,52806323.92,480000,0,414720,88.92947653,92.42151346
20101221,10000,0,20000,52988628.43,480000,0,178080,89.3400601,92.79328582
20101222,10000,0,20000,53165187.52,480000,0,172320,90.60239397,93.15299786
20101223,10000,0,20000,53540000.73,480000,0,370560,92.33563053,93.92684778
20101228,10000,0,20000,53642203.93,480000,0,97920,91.61426981,94.13110512
20101229,10000,0,20000,53554815.31,480000,0,-91680,91.24339493,93.93967614
20101230,10000,0,20000,53221179.69,480000,0,-337920,89.96085409,93.23378789
